"","studentid","schoolid","groupid","age","gender","grade","student_wealth","enrollment_2015","school_facilities","rural","time_to_bank","NGO_donations","W","IRT_score"
"262","15_20",15,44,14,1,5,-1.33489751815796,174,-1.29732251167297,1,20,0,1,2.30671787261963
"263","15_14",15,44,14,1,6,0.658069610595703,174,-1.29732251167297,1,20,0,1,2.61175799369812
"264","15_27",15,44,15,1,6,-0.49867245554924,174,-1.29732251167297,1,20,0,1,2.5538341999054
"265","15_12",15,44,17,1,7,-0.359779566526413,174,-1.29732251167297,1,20,0,1,-0.592546880245209
"266","15_13",15,44,14,2,7,-0.0512374080717564,174,-1.29732251167297,1,20,0,1,1.48370778560638
"267","15_2",15,44,17,1,8,-1.26322019100189,174,-1.29732251167297,1,20,0,1,1.19066202640533
"268","15_1",15,44,17,1,8,0.0204399600625038,174,-1.29732251167297,1,20,0,1,2.75549864768982
"269","15_9",15,44,13,1,8,1.76047456264496,174,-1.29732251167297,1,20,0,1,0.522125780582428
"270","16_10",16,42,12,2,2,0.871306359767914,342,-0.124075792729855,1,60,0,1,0.128562837839127
"271","16_24",16,42,10,1,2,4.25253057479858,342,-0.124075792729855,1,60,0,1,0.615585684776306
"272","16_27",16,42,11,1,2,-0.6799276471138,342,-0.124075792729855,1,60,0,1,0.443390697240829
"273","16_9",16,42,6,1,3,-0.359779566526413,342,-0.124075792729855,1,60,0,1,-0.201670408248901
"274","16_4",16,42,6,2,3,6.05479860305786,342,-0.124075792729855,1,60,0,1,-0.981734037399292
"275","16_22",16,42,9,1,3,-0.818820536136627,342,-0.124075792729855,1,60,0,1,1.37442243099213
"276","16_3",16,42,12,1,4,-0.818820536136627,342,-0.124075792729855,1,60,0,1,0.667793154716492
"277","16_2",16,42,12,1,4,0.871306359767914,342,-0.124075792729855,1,60,0,1,1.91340684890747
"278","16_21",16,42,13,2,4,0.784987688064575,342,-0.124075792729855,1,60,0,1,0.0148833636194468
"279","16_25",16,42,11,2,5,2.58725547790527,342,-0.124075792729855,1,60,0,1,0.929449737071991
"280","16_17",16,42,13,2,5,-0.943072080612183,342,-0.124075792729855,1,60,0,1,0.136706754565239
"281","16_12",16,42,11,1,5,-1.21064591407776,342,-0.124075792729855,1,60,0,1,0.724574148654938
"282","16_23",16,42,15,1,6,-1.26322019100189,342,-0.124075792729855,1,60,0,1,1.54788911342621
"283","16_7",16,42,13,1,6,-0.49867245554924,342,-0.124075792729855,1,60,0,1,1.34314322471619
"284","16_8",16,42,14,1,6,5.34282493591309,342,-0.124075792729855,1,60,0,1,0.935221374034882
"285","16_19",16,42,18,1,7,-0.6799276471138,342,-0.124075792729855,1,60,0,1,1.20109844207764
"286","16_18",16,42,17,2,7,-1.21064591407776,342,-0.124075792729855,1,60,0,1,0.756612181663513
"287","16_11",16,42,18,2,7,1.31570601463318,342,-0.124075792729855,1,60,0,1,0.770159125328064
"288","16_13",16,42,18,1,8,0.0730141773819923,342,-0.124075792729855,1,60,0,1,0.521097779273987
"289","17_15",17,45,12,2,2,2.15229988098145,213.5,-1.94905304908752,1,180,0,1,0.235027477145195
"290","17_7",17,45,9,2,2,-0.890497863292694,213.5,-1.94905304908752,1,180,0,1,-0.416836619377136
"291","17_18",17,45,8,1,3,-1.65504562854767,213.5,-1.94905304908752,1,180,0,1,0.370421558618546
"292","17_6",17,45,11,2,3,0.0320458710193634,213.5,-1.94905304908752,1,180,0,1,-0.411951780319214
"293","17_3",17,45,12,1,3,1.76047456264496,213.5,-1.94905304908752,1,180,0,1,-0.922687530517578
"294","17_10",17,45,11,1,4,0.0320458710193634,213.5,-1.94905304908752,1,180,0,1,-0.108204327523708
"295","17_2",17,45,12,1,4,-0.49867245554924,213.5,-1.94905304908752,1,180,0,1,-0.995452880859375
"296","17_22",17,45,10,1,4,-1.26322019100189,213.5,-1.94905304908752,1,180,0,1,0.9797483086586
"297","17_13",17,45,13,1,5,-0.49867245554924,213.5,-1.94905304908752,1,180,0,1,0.624238729476929
"298","17_12",17,45,11,1,5,-0.359779566526413,213.5,-1.94905304908752,1,180,0,1,0.587577044963837
"299","17_17",17,45,11,1,5,-1.21064591407776,213.5,-1.94905304908752,1,180,0,1,1.07518219947815
"300","17_20",17,45,15,1,6,-0.359779566526413,213.5,-1.94905304908752,1,180,0,1,-0.262138038873672
"301","17_19",17,45,14,1,6,-1.26322019100189,213.5,-1.94905304908752,1,180,0,1,0.496503561735153
"302","17_25",17,45,11,1,7,0.784987688064575,213.5,-1.94905304908752,1,180,0,1,0.917718470096588
"303","17_4",17,45,14,1,7,-0.943072080612183,213.5,-1.94905304908752,1,180,0,1,0.951663613319397
"304","17_23",17,45,13,1,7,-0.943072080612183,213.5,-1.94905304908752,1,180,0,1,0.98567008972168
"305","17_16",17,45,18,1,8,0.0320458710193634,213.5,-1.94905304908752,1,180,0,1,1.48034477233887
"306","17_14",17,45,18,1,8,-1.21064591407776,213.5,-1.94905304908752,1,180,0,1,1.15218114852905
"307","17_9",17,45,16,2,8,-0.818820536136627,213.5,-1.94905304908752,1,180,0,1,0.799687743186951
"308","18_29",18,43,9,1,2,-0.359779566526413,227,1.14962816238403,1,85,0,0,-0.865451395511627
"309","18_35",18,43,11,2,2,-0.359779566526413,227,1.14962816238403,1,85,0,0,-0.194813027977943
"310","18_3",18,43,10,2,3,-0.359779566526413,227,1.14962816238403,1,85,0,0,-0.84059065580368
"311","18_15",18,43,12,1,4,-0.890497863292694,227,1.14962816238403,1,85,0,0,-1.48578548431396
"312","18_26",18,43,12,1,4,-0.890497863292694,227,1.14962816238403,1,85,0,0,0.38927960395813
"313","18_31",18,43,9,2,4,-1.33489751815796,227,1.14962816238403,1,85,0,0,0.545587062835693
"314","18_9",18,43,11,2,4,-0.49867245554924,227,1.14962816238403,1,85,0,0,-0.348201334476471
"315","18_13",18,43,14,1,5,-1.21064591407776,227,1.14962816238403,1,85,0,0,0.0347506143152714
"316","18_32",18,43,13,1,5,-1.21064591407776,227,1.14962816238403,1,85,0,0,-0.774432122707367
"317","18_4",18,43,14,2,5,0.0320458710193634,227,1.14962816238403,1,85,0,0,0.0984674245119095
"318","18_10",18,43,18,1,6,-0.359779566526413,227,1.14962816238403,1,85,0,0,0.540522217750549
"319","18_11",18,43,15,1,6,-0.818820536136627,227,1.14962816238403,1,85,0,0,0.308958470821381
"320","18_18",18,43,18,2,6,-0.890497863292694,227,1.14962816238403,1,85,0,0,-0.00899469573050737
"321","18_6",18,43,13,1,7,-1.33489751815796,227,1.14962816238403,1,85,0,0,0.837162971496582
"322","18_20",18,43,15,1,7,-0.943072080612183,227,1.14962816238403,1,85,0,0,0.770369231700897
"323","18_12",18,43,12,2,7,-0.890497863292694,227,1.14962816238403,1,85,0,0,1.18596279621124
"324","18_19",18,43,14,1,8,-0.818820536136627,227,1.14962816238403,1,85,0,0,0.714196085929871
"325","18_34",18,43,13,1,8,-1.65504562854767,227,1.14962816238403,1,85,0,0,1.20225644111633
"326","18_22",18,43,15,1,8,-1.21064591407776,227,1.14962816238403,1,85,0,0,-0.24338985979557
"327","19_13",19,42,10,2,2,-0.6799276471138,179.5,-2.18947339057922,1,90,552,0,1.41241383552551
"328","19_8",19,42,10,1,2,-0.890497863292694,179.5,-2.18947339057922,1,90,552,0,-0.0437455400824547
"329","19_18",19,42,9,2,3,0.266244173049927,179.5,-2.18947339057922,1,90,552,0,-0.0576697252690792
"330","19_20",19,42,10,1,3,0.393162250518799,179.5,-2.18947339057922,1,90,552,0,0.437273234128952
"331","19_11",19,42,13,1,4,-0.890497863292694,179.5,-2.18947339057922,1,90,552,0,0.919222831726074
"332","19_19",19,42,11,1,4,-1.65504562854767,179.5,-2.18947339057922,1,90,552,0,0.723826169967651
"333","19_1",19,42,12,2,4,0.0320458710193634,179.5,-2.18947339057922,1,90,552,0,0.692781984806061
"334","19_12",19,42,12,2,4,1.17718195915222,179.5,-2.18947339057922,1,90,552,0,-0.17983940243721
"335","19_4",19,42,13,2,5,-0.49867245554924,179.5,-2.18947339057922,1,90,552,0,0.615189135074615
"336","19_5",19,42,14,1,5,-0.359779566526413,179.5,-2.18947339057922,1,90,552,0,0.464702099561691
"337","19_3",19,42,11,1,5,1.22975623607635,179.5,-2.18947339057922,1,90,552,0,0.377617806196213
"338","19_15",19,42,18,1,5,-0.49867245554924,179.5,-2.18947339057922,1,90,552,0,-1.2830582857132
"339","19_9",19,42,13,1,6,-1.65504562854767,179.5,-2.18947339057922,1,90,552,0,0.29431140422821
"340","19_17",19,42,15,2,6,-0.890497863292694,179.5,-2.18947339057922,1,90,552,0,-0.405197829008102
"341","19_10",19,42,16,1,6,-1.21064591407776,179.5,-2.18947339057922,1,90,552,0,-0.111412897706032
"342","19_16",19,42,14,2,6,-1.26322019100189,179.5,-2.18947339057922,1,90,552,0,0.205490633845329
"343","19_14",19,42,14,2,7,-1.21064591407776,179.5,-2.18947339057922,1,90,552,0,0.0563468597829342
"344","19_6",19,42,12,2,7,-1.26322019100189,179.5,-2.18947339057922,1,90,552,0,0.195766001939774
"345","19_7",19,42,16,1,8,1.31570601463318,179.5,-2.18947339057922,1,90,552,0,1.59320497512817
"346","20_23",20,41,12,2,2,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-0.41741818189621
"347","20_1",20,41,10,1,2,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-0.0212278477847576
"348","20_19",20,41,11,2,2,-1.26322019100189,145.5,-0.151123508810997,1,45,0,0,0.583148956298828
"349","20_21",20,41,11,1,2,-1.21064591407776,145.5,-0.151123508810997,1,45,0,0,-0.38292533159256
"350","20_8",20,41,10,2,3,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-1.10977685451508
"351","20_9",20,41,10,2,3,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-0.252124160528183
"352","20_5",20,41,10,1,3,-1.33489751815796,145.5,-0.151123508810997,1,45,0,0,-0.0935016497969627
"353","20_6",20,41,12,1,4,-0.49867245554924,145.5,-0.151123508810997,1,45,0,0,0.350352168083191
"354","20_24",20,41,13,2,4,-0.890497863292694,145.5,-0.151123508810997,1,45,0,0,0.00171064911410213
"355","20_15",20,41,14,1,4,0.337921530008316,145.5,-0.151123508810997,1,45,0,0,-0.693095922470093
"356","20_2",20,41,14,2,4,1.62158167362213,145.5,-0.151123508810997,1,45,0,0,-1.48515629768372
"357","20_11",20,41,14,1,5,3.72181224822998,145.5,-0.151123508810997,1,45,0,0,-1.03849709033966
"358","20_10",20,41,13,2,5,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-0.183294177055359
"359","20_14",20,41,14,2,5,2.08062267303467,145.5,-0.151123508810997,1,45,0,0,-0.159190088510513
"360","20_12",20,41,18,2,6,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,-1.32578611373901
"361","20_17",20,41,16,1,6,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,0.424998998641968
"362","20_4",20,41,17,1,7,-0.49867245554924,145.5,-0.151123508810997,1,45,0,0,0.331329017877579
"363","20_7",20,41,15,1,7,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,0.203446447849274
"364","20_3",20,41,12,1,7,-1.65504562854767,145.5,-0.151123508810997,1,45,0,0,0.861185550689697
"365","21_24",21,44,7,2,2,-0.818820536136627,154,-1.37181496620178,1,45,0,0,0.547383904457092
"366","21_16",21,44,9,2,2,-0.943072080612183,154,-1.37181496620178,1,45,0,0,-0.80914294719696
"367","21_15",21,44,10,2,3,3.86070513725281,154,-1.37181496620178,1,45,0,0,0.437492281198502
"368","21_22",21,44,7,1,3,-0.49867245554924,154,-1.37181496620178,1,45,0,0,0.354244291782379
"369","21_1",21,44,7,2,3,-1.33489751815796,154,-1.37181496620178,1,45,0,0,-0.603791415691376
"370","21_23",21,44,12,1,3,-1.33489751815796,154,-1.37181496620178,1,45,0,0,0.652711629867554
"371","21_10",21,44,7,1,4,-0.890497863292694,154,-1.37181496620178,1,45,0,0,0.415190845727921
"372","21_28",21,44,10,2,4,3.93238258361816,154,-1.37181496620178,1,45,0,0,-0.937214553356171
"373","21_5",21,44,16,2,5,-0.818820536136627,154,-1.37181496620178,1,45,0,0,-0.182307854294777
"374","21_6",21,44,13,1,5,-0.818820536136627,154,-1.37181496620178,1,45,0,0,0.70994359254837
"375","21_3",21,44,13,2,5,0.0320458710193634,154,-1.37181496620178,1,45,0,0,-0.950039386749268
"376","21_9",21,44,11,2,5,-0.49867245554924,154,-1.37181496620178,1,45,0,0,1.0094598531723
"377","21_17",21,44,16,2,6,-0.49867245554924,154,-1.37181496620178,1,45,0,0,-0.181233704090118
"378","21_25",21,44,12,1,6,0.0730141773819923,154,-1.37181496620178,1,45,0,0,-0.331962525844574
"379","21_8",21,44,14,1,6,-0.49867245554924,154,-1.37181496620178,1,45,0,0,1.18937301635742
"380","21_20",21,44,12,1,6,-0.818820536136627,154,-1.37181496620178,1,45,0,0,-0.183168068528175
"381","21_4",21,44,11,1,7,0.0730141773819923,154,-1.37181496620178,1,45,0,0,1.67702829837799
"382","21_11",21,44,16,2,7,-0.818820536136627,154,-1.37181496620178,1,45,0,0,0.442035228013992
"383","21_26",21,44,12,2,7,-0.359779566526413,154,-1.37181496620178,1,45,0,0,2.89049887657166
"384","21_12",21,44,16,1,8,-0.818820536136627,154,-1.37181496620178,1,45,0,0,1.39445900917053
"385","22_19",22,78,11,1,2,-0.6799276471138,236,-1.80908560752869,1,25,0,1,-1.62584447860718
"386","22_11",22,78,9,2,2,-0.890497863292694,236,-1.80908560752869,1,25,0,1,0.442702293395996
"387","22_7",22,78,10,1,3,0.79696249961853,236,-1.80908560752869,1,25,0,1,-0.603783011436462
"388","22_13",22,78,11,1,3,1.31570601463318,236,-1.80908560752869,1,25,0,1,-0.723843157291412
"389","22_10",22,78,8,1,3,-0.49867245554924,236,-1.80908560752869,1,25,0,1,-0.293036937713623
"390","22_14",22,78,10,2,3,-0.890497863292694,236,-1.80908560752869,1,25,0,1,-1.51758563518524
"391","22_3",22,78,10,2,4,0.0320458710193634,236,-1.80908560752869,1,25,0,1,0.233124747872353
"392","22_18",22,78,10,2,4,-0.49867245554924,236,-1.80908560752869,1,25,0,1,1.31591320037842
"393","22_4",22,78,11,2,4,-0.49867245554924,236,-1.80908560752869,1,25,0,1,0.512125194072723
"394","22_12",22,78,10,2,5,-0.49867245554924,236,-1.80908560752869,1,25,0,1,1.53408336639404
"395","22_1",22,78,11,1,6,0.658069610595703,236,-1.80908560752869,1,25,0,1,1.5346519947052
"396","22_6",22,78,12,1,6,0.0320458710193634,236,-1.80908560752869,1,25,0,1,1.75328767299652
"397","22_9",22,78,14,1,6,1.94172978401184,236,-1.80908560752869,1,25,0,1,1.12401914596558
"398","22_5",22,78,14,2,7,-0.49867245554924,236,-1.80908560752869,1,25,0,1,0.290617108345032
"399","22_2",22,78,14,2,7,2.47244811058044,236,-1.80908560752869,1,25,0,1,1.62871265411377
"400","22_20",22,78,14,1,7,2.47244811058044,236,-1.80908560752869,1,25,0,1,0.477652966976166
"401","22_16",22,78,13,1,8,0.46483963727951,236,-1.80908560752869,1,25,0,1,1.48109900951385
"402","22_15",22,78,15,2,8,-1.21064591407776,236,-1.80908560752869,1,25,0,1,0.747409403324127
"403","22_17",22,78,15,1,8,-0.943072080612183,236,-1.80908560752869,1,25,0,1,2.28779315948486
"404","23_22",23,6,12,2,2,-0.890497863292694,167.5,1.75657999515533,1,90,NA,0,0.951443076133728
"405","23_10",23,6,5,2,2,-1.26322019100189,167.5,1.75657999515533,1,90,NA,0,-2.37314915657043
"406","23_4",23,6,9,1,2,1.94172978401184,167.5,1.75657999515533,1,90,NA,0,-0.507191479206085
"407","23_26",23,6,6,1,3,1.54990434646606,167.5,1.75657999515533,1,90,NA,0,-0.748075246810913
"408","23_34",23,6,6,1,3,-1.33489751815796,167.5,1.75657999515533,1,90,NA,0,-0.290459334850311
"409","23_3",23,6,7,1,3,-0.49867245554924,167.5,1.75657999515533,1,90,NA,0,-0.681029617786407
"410","23_12",23,6,7,2,3,-1.33489751815796,167.5,1.75657999515533,1,90,NA,0,0.619727194309235
"411","23_15",23,6,8,1,4,0.337921530008316,167.5,1.75657999515533,1,90,NA,0,1.19006538391113
"412","23_21",23,6,9,1,4,-0.818820536136627,167.5,1.75657999515533,1,90,NA,0,0.68095463514328
"413","23_17",23,6,11,2,4,1.94172978401184,167.5,1.75657999515533,1,90,NA,0,0.0417564325034618
"414","23_5",23,6,9,1,4,-0.818820536136627,167.5,1.75657999515533,1,90,NA,0,0.721172153949738
"415","23_32",23,6,13,2,5,-0.49867245554924,167.5,1.75657999515533,1,90,NA,0,1.18798315525055
"416","23_29",23,6,15,2,5,1.94172978401184,167.5,1.75657999515533,1,90,NA,0,0.912184715270996
"417","23_30",23,6,15,2,6,0.658069610595703,167.5,1.75657999515533,1,90,NA,0,0.784631788730621
"418","23_9",23,6,15,1,6,4.25253057479858,167.5,1.75657999515533,1,90,NA,0,0.512740254402161
"419","23_27",23,6,13,1,6,0.658069610595703,167.5,1.75657999515533,1,90,NA,0,0.760982990264893
"420","23_14",23,6,15,1,6,0.658069610595703,167.5,1.75657999515533,1,90,NA,0,0.0762203857302666
"421","23_13",23,6,16,1,7,1.62158167362213,167.5,1.75657999515533,1,90,NA,0,0.328674495220184
"422","23_31",23,6,15,1,7,3.3299868106842,167.5,1.75657999515533,1,90,NA,0,1.11712539196014
"423","23_11",23,6,15,1,8,-0.49867245554924,167.5,1.75657999515533,1,90,NA,0,0.877106368541718
"424","27_9",27,41,11,1,3,0.393162250518799,134,2.89643478393555,1,0,0,1,-0.656674981117249
"425","27_13",27,41,11,2,3,-0.0512374080717564,134,2.89643478393555,1,0,0,1,0.101099736988544
"426","27_8",27,41,10,1,3,0.889584720134735,134,2.89643478393555,1,0,0,1,0.0541745536029339
"427","27_6",27,41,12,2,3,4.77113819122314,134,2.89643478393555,1,0,0,1,-0.618205547332764
"428","27_10",27,41,9,1,3,-0.818820536136627,134,2.89643478393555,1,0,0,1,-0.0605438128113747
"429","27_1",27,41,11,1,4,-0.49867245554924,134,2.89643478393555,1,0,0,1,0.615347266197205
"430","27_19",27,41,9,1,4,-0.0512374080717564,134,2.89643478393555,1,0,0,1,1.31244289875031
"431","27_15",27,41,13,1,4,-1.65504562854767,134,2.89643478393555,1,0,0,1,0.71391761302948
"432","27_5",27,41,13,2,4,-1.26322019100189,134,2.89643478393555,1,0,0,1,0.218202024698257
"433","27_3",27,41,12,1,5,-0.49867245554924,134,2.89643478393555,1,0,0,1,1.36581206321716
"434","27_20",27,41,14,2,5,2.67357397079468,134,2.89643478393555,1,0,0,1,-0.651773989200592
"435","27_7",27,41,16,1,5,-1.33489751815796,134,2.89643478393555,1,0,0,1,0.787542402744293
"436","27_12",27,41,15,1,6,-0.943072080612183,134,2.89643478393555,1,0,0,1,0.852044761180878
"437","27_2",27,41,15,1,6,-0.943072080612183,134,2.89643478393555,1,0,0,1,0.584537148475647
"438","27_11",27,41,15,2,6,0.0320458710193634,134,2.89643478393555,1,0,0,1,0.93756228685379
"439","27_18",27,41,18,2,7,-1.65504562854767,134,2.89643478393555,1,0,0,1,-0.209738075733185
"440","27_16",27,41,13,2,7,0.0320458710193634,134,2.89643478393555,1,0,0,1,0.768851161003113
"441","27_4",27,41,18,2,8,0.0320458710193634,134,2.89643478393555,1,0,0,1,0.380659878253937
"442","27_17",27,41,18,2,8,-0.49867245554924,134,2.89643478393555,1,0,0,1,-0.753474295139313
"443","27_21",27,41,16,1,8,1.31570601463318,134,2.89643478393555,1,0,0,1,0.544301211833954
"444","28_3",28,37,6,1,2,1.94172978401184,446,0.254482090473175,0,10,0,0,-0.0171561799943447
"445","28_19",28,37,6,1,2,3.00983881950378,446,0.254482090473175,0,10,0,0,-1.14956212043762
"446","28_17",28,37,7,2,2,3.72181224822998,446,0.254482090473175,0,10,0,0,-0.765958428382874
"447","28_8",28,37,6,2,3,3.40166425704956,446,0.254482090473175,0,10,0,0,-0.160177752375603
"448","28_21",28,37,12,2,4,1.62158167362213,446,0.254482090473175,0,10,0,0,0.703400015830994
"449","28_16",28,37,9,2,4,2.15229988098145,446,0.254482090473175,0,10,0,0,0.220343664288521
"450","28_9",28,37,9,2,5,1.54990434646606,446,0.254482090473175,0,10,0,0,0.711518347263336
"451","28_18",28,37,10,1,5,-0.359779566526413,446,0.254482090473175,0,10,0,0,-0.277370035648346
"452","28_11",28,37,8,2,5,0.0730141773819923,446,0.254482090473175,0,10,0,0,0.582837879657745
"453","28_22",28,37,10,1,6,1.62158167362213,446,0.254482090473175,0,10,0,0,0.24968746304512
"454","28_4",28,37,10,2,6,3.72181224822998,446,0.254482090473175,0,10,0,0,0.695066332817078
"455","28_12",28,37,14,1,6,0.46483963727951,446,0.254482090473175,0,10,0,0,0.420112162828445
"456","28_10",28,37,14,2,7,1.62158167362213,446,0.254482090473175,0,10,0,0,-0.0321672670543194
"457","28_7",28,37,12,2,7,-0.359779566526413,446,0.254482090473175,0,10,0,0,0.787024796009064
"458","28_20",28,37,11,2,7,3.00983881950378,446,0.254482090473175,0,10,0,0,-0.126741707324982
"459","28_13",28,37,14,2,8,1.62158167362213,446,0.254482090473175,0,10,0,0,0.749081969261169
"460","28_6",28,37,13,2,8,5.52408027648926,446,0.254482090473175,0,10,0,0,1.319580078125
"461","28_15",28,37,11,1,8,3.3299868106842,446,0.254482090473175,0,10,0,0,1.44504928588867
"462","30_19",30,1,8,1,2,0.266244173049927,657,4.98575925827026,0,45,0,0,1.44576549530029
"463","30_3",30,1,10,1,2,-1.33489751815796,657,4.98575925827026,0,45,0,0,0.28158038854599
"464","30_23",30,1,11,1,3,-0.890497863292694,657,4.98575925827026,0,45,0,0,0.628587424755096
"465","30_18",30,1,9,1,3,1.62158167362213,657,4.98575925827026,0,45,0,0,0.529409289360046
"466","30_9",30,1,6,2,3,2.08062267303467,657,4.98575925827026,0,45,0,0,-1.22719275951385
"467","30_4",30,1,10,1,4,-0.890497863292694,657,4.98575925827026,0,45,0,0,-1.50277626514435
"468","30_20",30,1,14,2,4,-0.49867245554924,657,4.98575925827026,0,45,0,0,0.952138125896454
"469","30_1",30,1,8,2,4,0.79696249961853,657,4.98575925827026,0,45,0,0,1.54934859275818
"470","30_11",30,1,14,2,5,0.0320458710193634,657,4.98575925827026,0,45,0,0,-1.51656115055084
"471","30_21",30,1,11,2,5,3.88289046287537,657,4.98575925827026,0,45,0,0,0.358469873666763
"472","30_6",30,1,13,1,6,0.393162250518799,657,4.98575925827026,0,45,0,0,-0.156902715563774
"473","30_8",30,1,14,1,6,3.92293834686279,657,4.98575925827026,0,45,0,0,-0.505236804485321
"474","30_15",30,1,12,1,6,-0.6799276471138,657,4.98575925827026,0,45,0,0,0.320574700832367
"475","30_22",30,1,12,2,7,-0.890497863292694,657,4.98575925827026,0,45,0,0,0.648122191429138
